symbol,date,netProfitMargin,grossProfitMargin,operatingProfitMargin,Name,Sector,Industry,Full Time Employees,Total ESG Risk score,Environment Risk Score,Governance Risk Score,Social Risk Score,Controversy Level,Controversy Score,ESG Risk Percentile,ESG Risk Level
SO,2024-12-31,0.164683430624158,0.4992516090405628,0.26448136506511,Southern Co,Utilities,Utilities—Regulated Electric,"27,423",33.0,14.8,7.3,11.0,Moderate,2.0,73rd percentile,High
SO,2023-12-31,0.1574466400031679,0.4636280837920247,0.2307052627410604,Southern Co,Utilities,Utilities—Regulated Electric,"27,423",33.0,14.8,7.3,11.0,Moderate,2.0,73rd percentile,High
SO,2022-12-31,0.1207349977799788,0.3695822944772704,0.1834079032753851,Southern Co,Utilities,Utilities—Regulated Electric,"27,423",33.0,14.8,7.3,11.0,Moderate,2.0,73rd percentile,High
SO,2021-12-31,0.1041837926707913,0.4352961536797473,0.1599965387444295,Southern Co,Utilities,Utilities—Regulated Electric,"27,423",33.0,14.8,7.3,11.0,Moderate,2.0,73rd percentile,High
SO,2020-12-31,0.1538159509202454,0.4857423312883435,0.2397546012269938,Southern Co,Utilities,Utilities—Regulated Electric,"27,423",33.0,14.8,7.3,11.0,Moderate,2.0,73rd percentile,High
LUV,2024-12-31,0.016919550267438,0.1622457519193683,0.0116799476039733,Southwest Airlines Co,Industrials,Airlines,"71,299",32.0,11.3,6.2,14.9,Moderate,2.0,71st percentile,High
LUV,2023-12-31,0.0178222375531792,0.1618565788969376,0.008585335939596,Southwest Airlines Co,Industrials,Airlines,"71,299",32.0,11.3,6.2,14.9,Moderate,2.0,71st percentile,High
LUV,2022-12-31,0.022633744855967,0.1995464852607709,0.0427059712773998,Southwest Airlines Co,Industrials,Airlines,"71,299",32.0,11.3,6.2,14.9,Moderate,2.0,71st percentile,High
LUV,2021-12-31,0.0618746041798606,0.2606079797340088,0.1089930335655478,Southwest Airlines Co,Industrials,Airlines,"71,299",32.0,11.3,6.2,14.9,Moderate,2.0,71st percentile,High
LUV,2020-12-31,-0.3397435897435897,-0.2088859416445623,-0.4217506631299735,Southwest Airlines Co,Industrials,Airlines,"71,299",32.0,11.3,6.2,14.9,Moderate,2.0,71st percentile,High
SWK,2024-12-28,0.0191530486733438,0.2937972236865225,0.0769050547648333,Stanley Black & Decker Inc,Industrials,Tools & Accessories,"50,000",26.0,5.8,7.6,12.5,Moderate,2.0,49th percentile,Medium
SWK,2023-12-30,-0.0196754345387837,0.2596777157485853,0.0393065122203141,Stanley Black & Decker Inc,Industrials,Tools & Accessories,"50,000",26.0,5.8,7.6,12.5,Moderate,2.0,49th percentile,Medium
SWK,2022-12-31,0.0100487390396166,0.2527880382831585,0.0564629382678168,Stanley Black & Decker Inc,Industrials,Tools & Accessories,"50,000",26.0,5.8,7.6,12.5,Moderate,2.0,49th percentile,Medium
SWK,2022-01-01,0.1081627948671977,0.3325948313398048,0.1163204671772148,Stanley Black & Decker Inc,Industrials,Tools & Accessories,"50,000",26.0,5.8,7.6,12.5,Moderate,2.0,49th percentile,Medium
SWK,2021-01-02,0.0848870969961333,0.3417981919007059,0.1012824570335613,Stanley Black & Decker Inc,Industrials,Tools & Accessories,"50,000",26.0,5.8,7.6,12.5,Moderate,2.0,49th percentile,Medium
SBUX,2024-09-29,0.1039606149899657,0.268383633438559,0.1495126630215445,Starbucks Corp,Consumer Cyclical,Restaurants,"402,000",25.0,6.1,4.2,14.5,Significant,3.0,43rd percentile,Medium
SBUX,2023-10-01,0.1146471497348202,0.2736910572721511,0.1631883832375276,Starbucks Corp,Consumer Cyclical,Restaurants,"402,000",25.0,6.1,4.2,14.5,Significant,3.0,43rd percentile,Medium
SBUX,2022-10-02,0.1017540922099949,0.2595665776752464,0.1431862649339696,Starbucks Corp,Consumer Cyclical,Restaurants,"402,000",25.0,6.1,4.2,14.5,Significant,3.0,43rd percentile,Medium
SBUX,2021-10-03,0.1445014899898832,0.2887414575060391,0.1676531110851118,Starbucks Corp,Consumer Cyclical,Restaurants,"402,000",25.0,6.1,4.2,14.5,Significant,3.0,43rd percentile,Medium
SBUX,2020-09-27,0.0394718938685262,0.2151160812994302,0.0664044561612382,Starbucks Corp,Consumer Cyclical,Restaurants,"402,000",25.0,6.1,4.2,14.5,Significant,3.0,43rd percentile,Medium
STT,2024-12-31,0.2079882343834662,1.0,-1.0104497252109297,State Street Corp,Financial Services,Asset Management,"42,688",22.0,2.0,9.0,11.0,Moderate,2.0,33rd percentile,
STT,2023-12-31,0.1627459187944746,0.964336542486396,0.2296358308915864,State Street Corp,Financial Services,Asset Management,"42,688",22.0,2.0,9.0,11.0,Moderate,2.0,33rd percentile,
STT,2022-12-31,0.2287835051546392,0.96940206185567,0.3058144329896907,State Street Corp,Financial Services,Asset Management,"42,688",22.0,2.0,9.0,11.0,Moderate,2.0,33rd percentile,
STT,2021-12-31,0.2239128627255342,0.963083063108007,0.2891826723206119,State Street Corp,Financial Services,Asset Management,"42,688",22.0,2.0,9.0,11.0,Moderate,2.0,33rd percentile,
STT,2020-12-31,0.206943731828288,0.9581836839404824,0.2479049085000855,State Street Corp,Financial Services,Asset Management,"42,688",22.0,2.0,9.0,11.0,Moderate,2.0,33rd percentile,
STLD,2024-12-31,0.0876339693701223,0.1597790014931253,0.1107750169751071,Steel Dynamics Inc,Basic Materials,Steel,"12,060",32.0,9.8,8.2,14.4,Low,1.0,73rd percentile,High
STLD,2023-12-31,0.1303985524904183,0.2152601743966422,0.1676577823964226,Steel Dynamics Inc,Basic Materials,Steel,"12,060",32.0,9.8,8.2,14.4,Low,1.0,73rd percentile,High
STLD,2022-12-31,0.1735193035066974,0.2748256192709202,0.2287351733592012,Steel Dynamics Inc,Basic Materials,Steel,"12,060",32.0,9.8,8.2,14.4,Low,1.0,73rd percentile,High
STLD,2021-12-31,0.1745935243103181,0.2912959799227002,0.2336433291596161,Steel Dynamics Inc,Basic Materials,Steel,"12,060",32.0,9.8,8.2,14.4,Low,1.0,73rd percentile,High
STLD,2020-12-31,0.0573684354144495,0.1494277654220463,0.0882303377749393,Steel Dynamics Inc,Basic Materials,Steel,"12,060",32.0,9.8,8.2,14.4,Low,1.0,73rd percentile,High
SYK,2024-12-31,0.132462934277495,0.6390794423545032,0.1632662093383492,Stryker Corp,Healthcare,Medical Devices,"51,000",29.0,3.7,10.8,14.0,Significant,3.0,57th percentile,Medium
SYK,2023-12-31,0.1544053078349107,0.638940384427749,0.1896770416626012,Stryker Corp,Healthcare,Medical Devices,"51,000",29.0,3.7,10.8,14.0,Significant,3.0,57th percentile,Medium
SYK,2022-12-31,0.1278118055179142,0.627567889858529,0.1539920862919399,Stryker Corp,Healthcare,Medical Devices,"51,000",29.0,3.7,10.8,14.0,Significant,3.0,57th percentile,Medium
SYK,2021-12-31,0.1165536591068506,0.6411035772737901,0.1510404489127893,Stryker Corp,Healthcare,Medical Devices,"51,000",29.0,3.7,10.8,14.0,Significant,3.0,57th percentile,Medium
SYK,2020-12-31,0.1114208069124102,0.631105846282489,0.1549020974148143,Stryker Corp,Healthcare,Medical Devices,"51,000",29.0,3.7,10.8,14.0,Significant,3.0,57th percentile,Medium
SYF,2024-12-31,0.3725511073253833,1.0,0.5597316865417377,Synchrony Financial,Financial Services,Credit Services,"18,500",17.0,0.1,7.2,9.9,Moderate,2.0,16th percentile,Low
SYF,2023-12-31,0.2920908379013312,1.0,0.4780736100234926,Synchrony Financial,Financial Services,Credit Services,"18,500",17.0,0.1,7.2,9.9,Moderate,2.0,16th percentile,Low
SYF,2022-12-31,0.1884411121524523,0.914401749453296,0.3399562636676039,Synchrony Financial,Financial Services,Credit Services,"18,500",17.0,0.1,7.2,9.9,Moderate,2.0,16th percentile,Low
SYF,2021-12-31,0.4141483516483517,0.9112048665620094,0.5399332810047096,Synchrony Financial,Financial Services,Credit Services,"18,500",17.0,0.1,7.2,9.9,Moderate,2.0,16th percentile,Low
SYF,2020-12-31,0.1240817057874932,0.8726930657588245,0.1609926536462999,Synchrony Financial,Financial Services,Credit Services,"18,500",17.0,0.1,7.2,9.9,Moderate,2.0,16th percentile,Low
SNPS,2024-10-31,0.3693845190712722,0.7967683383392336,0.2212525761182981,Synopsys Inc,Technology,Software—Infrastructure,"19,000",13.0,3.2,4.1,6.2,,0.0,7th percentile,Low
SNPS,2023-10-31,0.2105028583927858,0.7908141879523549,0.2172414460022123,Synopsys Inc,Technology,Software—Infrastructure,"19,000",13.0,3.2,4.1,6.2,,0.0,7th percentile,Low
SNPS,2022-10-31,0.1937589023174461,0.7906743661668053,0.2286782240508885,Synopsys Inc,Technology,Software—Infrastructure,"19,000",13.0,3.2,4.1,6.2,,0.0,7th percentile,Low
SNPS,2021-10-31,0.1801810716111272,0.7950196387273372,0.1747755157767495,Synopsys Inc,Technology,Software—Infrastructure,"19,000",13.0,3.2,4.1,6.2,,0.0,7th percentile,Low
SNPS,2020-10-31,0.1802703782967974,0.7843610839987507,0.1682750921842866,Synopsys Inc,Technology,Software—Infrastructure,"19,000",13.0,3.2,4.1,6.2,,0.0,7th percentile,Low
SYY,2024-06-29,0.0247957992998833,0.1852772563543199,0.0406118411039521,Sysco Corp,Consumer Defensive,Food Distribution,"72,000",12.0,2.8,4.6,4.7,Moderate,2.0,5th percentile,Low
SYY,2023-07-01,0.0231903046184081,0.1827972486079266,0.039810664919751,Sysco Corp,Consumer Defensive,Food Distribution,"72,000",12.0,2.8,4.6,4.7,Moderate,2.0,5th percentile,Low
SYY,2022-07-02,0.0198000627832454,0.1794993850616262,0.0341802408311212,Sysco Corp,Consumer Defensive,Food Distribution,"72,000",12.0,2.8,4.6,4.7,Moderate,2.0,5th percentile,Low
SYY,2021-07-03,0.010218928698425,0.1824004373829129,0.0282114785995972,Sysco Corp,Consumer Defensive,Food Distribution,"72,000",12.0,2.8,4.6,4.7,Moderate,2.0,5th percentile,Low
SYY,2020-06-27,0.0040737666067788,0.1872006875727762,0.0141701285096357,Sysco Corp,Consumer Defensive,Food Distribution,"72,000",12.0,2.8,4.6,4.7,Moderate,2.0,5th percentile,Low
TMUS,2024-12-31,0.1392997542997543,0.6357125307125308,0.2212530712530712,T Mobile Us Inc,Communication Services,Telecom Services,"71,000",26.0,5.0,7.7,13.4,Significant,3.0,48th percentile,Medium
TMUS,2023-12-31,0.1058708215585936,0.6157234145472136,0.181598309529265,T Mobile Us Inc,Communication Services,Telecom Services,"71,000",26.0,5.0,7.7,13.4,Significant,3.0,48th percentile,Medium
TMUS,2022-12-31,0.0325495469454952,0.5449849819657916,0.0822284500634653,T Mobile Us Inc,Communication Services,Telecom Services,"71,000",26.0,5.0,7.7,13.4,Significant,3.0,48th percentile,Medium
TMUS,2021-12-31,0.0377443271175016,0.5431114106692628,0.0860231159040415,T Mobile Us Inc,Communication Services,Telecom Services,"71,000",26.0,5.0,7.7,13.4,Significant,3.0,48th percentile,Medium
TMUS,2020-12-31,0.0447972864306914,0.5867362603622966,0.0970217992017193,T Mobile Us Inc,Communication Services,Telecom Services,"71,000",26.0,5.0,7.7,13.4,Significant,3.0,48th percentile,Medium
TROW,2024-12-31,0.2960555994135558,0.5193554753580693,0.3289303033720537,T Rowe Price Group Inc,Financial Services,Asset Management,"7,903",17.0,2.0,5.0,9.0,Low,1.0,16th percentile,Negligible
TROW,2023-12-31,0.2768671155483321,0.4962618992338054,0.3074375048370869,T Rowe Price Group Inc,Financial Services,Asset Management,"7,903",17.0,2.0,5.0,9.0,Low,1.0,16th percentile,Negligible
TROW,2022-12-31,0.2401054189014241,0.5495962024536095,0.365837494605758,T Rowe Price Group Inc,Financial Services,Asset Management,"7,903",17.0,2.0,5.0,9.0,Low,1.0,16th percentile,Negligible
TROW,2021-12-31,0.4018430897170192,0.609848929209192,0.4835829455545562,T Rowe Price Group Inc,Financial Services,Asset Management,"7,903",17.0,2.0,5.0,9.0,Low,1.0,16th percentile,Negligible
TROW,2020-12-31,0.3822804388805645,0.5784555399809883,0.442376786376013,T Rowe Price Group Inc,Financial Services,Asset Management,"7,903",17.0,2.0,5.0,9.0,Low,1.0,16th percentile,Negligible
TPR,2024-06-29,0.1223168245592996,0.7329266099052644,0.1708987888235999,Tapestry Inc,Consumer Cyclical,Luxury Goods,"12,600",13.0,1.0,5.0,7.0,Moderate,2.0,7th percentile,Negligible
TPR,2023-07-01,0.1405215511417376,0.707847287904037,0.1760122505967662,Tapestry Inc,Consumer Cyclical,Luxury Goods,"12,600",13.0,1.0,5.0,7.0,Moderate,2.0,7th percentile,Negligible
TPR,2022-07-02,0.1281023262772084,0.6956990051611938,0.1758994689206373,Tapestry Inc,Consumer Cyclical,Luxury Goods,"12,600",13.0,1.0,5.0,7.0,Moderate,2.0,7th percentile,Negligible
TPR,2021-07-03,0.1451716756869638,0.7103527487252667,0.1684562240050119,Tapestry Inc,Consumer Cyclical,Luxury Goods,"12,600",13.0,1.0,5.0,7.0,Moderate,2.0,7th percentile,Negligible
TPR,2020-06-27,-0.131434675696376,0.652900391018664,-0.1110170516386503,Tapestry Inc,Consumer Cyclical,Luxury Goods,"12,600",13.0,1.0,5.0,7.0,Moderate,2.0,7th percentile,Negligible
TRGP,2024-12-31,0.0780819827244147,0.2597747459023899,0.1645392668559045,Targa Resources Corp,Energy,Oil & Gas Midstream,"2,850",34.0,15.3,4.1,14.5,Moderate,2.0,78th percentile,High
TRGP,2023-12-31,0.0838029177537156,0.2524423578638008,0.1635212293668237,Targa Resources Corp,Energy,Oil & Gas Midstream,"2,850",34.0,15.3,4.1,14.5,Moderate,2.0,78th percentile,High
TRGP,2022-12-31,0.0428479966363749,0.141028581257346,0.0826094850404686,Targa Resources Corp,Energy,Oil & Gas Midstream,"2,850",34.0,15.3,4.1,14.5,Moderate,2.0,78th percentile,High
TRGP,2021-12-31,0.0249029487073593,0.13862700444843,0.0760775938359154,Targa Resources Corp,Energy,Oil & Gas Midstream,"2,850",34.0,15.3,4.1,14.5,Moderate,2.0,78th percentile,High
TRGP,2020-12-31,-0.1604057963996465,0.2772417466677965,0.461193903369127,Targa Resources Corp,Energy,Oil & Gas Midstream,"2,850",34.0,15.3,4.1,14.5,Moderate,2.0,78th percentile,High
TGT,2025-02-01,0.0383893549537375,0.2821162472083028,0.0522305425745547,Target Corp,Consumer Defensive,Discount Stores,"440,000",15.0,2.0,5.1,7.6,Significant,3.0,10th percentile,Low
TGT,2024-02-03,0.0388303961864009,0.2784753110748268,0.0535536662725447,Target Corp,Consumer Defensive,Discount Stores,"440,000",15.0,2.0,5.1,7.6,Significant,3.0,10th percentile,Low
TGT,2023-01-28,0.0254765395894428,0.2464351173020527,0.0352639296187683,Target Corp,Consumer Defensive,Discount Stores,"440,000",15.0,2.0,5.1,7.6,Significant,3.0,10th percentile,Low
TGT,2022-01-29,0.0655252110749493,0.2928352436205839,0.0843922456487901,Target Corp,Consumer Defensive,Discount Stores,"440,000",15.0,2.0,5.1,7.6,Significant,3.0,10th percentile,Low
TGT,2021-01-30,0.0466861192163401,0.2926860550870555,0.0698902320411282,Target Corp,Consumer Defensive,Discount Stores,"440,000",15.0,2.0,5.1,7.6,Significant,3.0,10th percentile,Low
TEL,2024-09-27,0.2015146733985484,0.3443357526033449,0.1870621647207321,Te Connectivity Ltd,Technology,Electronic Components,"92,000",16.0,6.0,5.0,5.0,,0.0,13th percentile,Negligible
TEL,2023-09-29,0.1191218660346763,0.3152675564425595,0.1436946488711488,Te Connectivity Ltd,Technology,Electronic Components,"92,000",16.0,6.0,5.0,5.0,,0.0,13th percentile,Negligible
TEL,2022-09-30,0.1491308887660463,0.322093237516123,0.1692770714329586,Te Connectivity Ltd,Technology,Electronic Components,"92,000",16.0,6.0,5.0,5.0,,0.0,13th percentile,Negligible
TEL,2021-09-24,0.1515110902633518,0.3274810694900489,0.1631039335254305,Te Connectivity Ltd,Technology,Electronic Components,"92,000",16.0,6.0,5.0,5.0,,0.0,13th percentile,Negligible
TEL,2020-09-25,-0.0212783437397305,0.3068517909957279,0.1450049293460401,Te Connectivity Ltd,Technology,Electronic Components,"92,000",16.0,6.0,5.0,5.0,,0.0,13th percentile,Negligible
TER,2024-12-31,0.1923386810786274,0.5847507695362923,0.2105720810814644,Teradyne Inc,Technology,Semiconductor Equipment & Materials,"6,500",16.0,6.3,4.6,4.9,,0.0,12th percentile,Low
TER,2023-12-31,0.1676763947811491,0.5742066092789369,0.1872242926609817,Teradyne Inc,Technology,Semiconductor Equipment & Materials,"6,500",16.0,6.3,4.6,4.9,,0.0,12th percentile,Low
TER,2022-12-31,0.2267799666882722,0.5917985321920923,0.2636853040130965,Teradyne Inc,Technology,Semiconductor Equipment & Materials,"6,500",16.0,6.3,4.6,4.9,,0.0,12th percentile,Low
TER,2021-12-31,0.2739998935963645,0.5959294938184619,0.3264269092093427,Teradyne Inc,Technology,Semiconductor Equipment & Materials,"6,500",16.0,6.3,4.6,4.9,,0.0,12th percentile,Low
TER,2020-12-31,0.2512108882068026,0.572083528620659,0.2974263079338606,Teradyne Inc,Technology,Semiconductor Equipment & Materials,"6,500",16.0,6.3,4.6,4.9,,0.0,12th percentile,Low
TSLA,2024-12-31,0.0729859760466782,0.1786262667622069,0.0724332070836318,Tesla Inc,Consumer Cyclical,Auto Manufacturers,"127,855",29.0,2.8,9.6,16.2,Significant,3.0,58th percentile,Medium
TSLA,2023-12-31,0.1549915782294648,0.1824889173633141,0.0918747997891974,Tesla Inc,Consumer Cyclical,Auto Manufacturers,"127,855",29.0,2.8,9.6,16.2,Significant,3.0,58th percentile,Medium
TSLA,2022-12-31,0.1544646583683189,0.25598438535759,0.167636443986153,Tesla Inc,Consumer Cyclical,Auto Manufacturers,"127,855",29.0,2.8,9.6,16.2,Significant,3.0,58th percentile,Medium
TSLA,2021-12-31,0.1026327034910725,0.2527915575125875,0.1211935417944001,Tesla Inc,Consumer Cyclical,Auto Manufacturers,"127,855",29.0,2.8,9.6,16.2,Significant,3.0,58th percentile,Medium
TSLA,2020-12-31,0.0228627600202942,0.2102359208523592,0.0632293252156265,Tesla Inc,Consumer Cyclical,Auto Manufacturers,"127,855",29.0,2.8,9.6,16.2,Significant,3.0,58th percentile,Medium
TXN,2024-12-31,0.3068218144619909,0.5814206252797136,0.349402212134774,Texas Instruments Inc,Technology,Semiconductors,"33,000",20.0,8.8,6.0,5.1,Moderate,2.0,25th percentile,Low
TXN,2023-12-31,0.3715965523146298,0.628974256521491,0.4184599577601461,Texas Instruments Inc,Technology,Semiconductors,"33,000",20.0,8.8,6.0,5.1,Moderate,2.0,25th percentile,Low
TXN,2022-12-31,0.4368384262033153,0.6875873776712602,0.5062911923307369,Texas Instruments Inc,Technology,Semiconductors,"33,000",20.0,8.8,6.0,5.1,Moderate,2.0,25th percentile,Low
TXN,2021-12-31,0.4235172263410379,0.6746620148277366,0.4884430876580898,Texas Instruments Inc,Technology,Semiconductors,"33,000",20.0,8.8,6.0,5.1,Moderate,2.0,25th percentile,Low
TXN,2020-12-31,0.3869027038240785,0.6409653550930088,0.4075790056012724,Texas Instruments Inc,Technology,Semiconductors,"33,000",20.0,8.8,6.0,5.1,Moderate,2.0,25th percentile,Low
TXT,2024-12-28,0.0601372062472631,0.1826010801342869,0.0623996496861772,Textron Inc,Industrials,Aerospace & Defense,"34,000",34.0,11.1,6.5,16.2,Moderate,2.0,77th percentile,High
TXT,2023-12-30,0.0673098004823503,0.166483958196302,0.0769568077176057,Textron Inc,Industrials,Aerospace & Defense,"34,000",34.0,11.1,6.5,16.2,Moderate,2.0,77th percentile,High
TXT,2022-12-31,0.0669049654207786,0.160773952910094,0.0872639676742559,Textron Inc,Industrials,Aerospace & Defense,"34,000",34.0,11.1,6.5,16.2,Moderate,2.0,77th percentile,High
TXT,2022-01-01,0.060248748182846,0.1683895978032628,0.0826199321595864,Textron Inc,Industrials,Aerospace & Defense,"34,000",34.0,11.1,6.5,16.2,Moderate,2.0,77th percentile,High
TXT,2021-01-02,0.0265213286413183,0.1336365977169341,0.0510685778044803,Textron Inc,Industrials,Aerospace & Defense,"34,000",34.0,11.1,6.5,16.2,Moderate,2.0,77th percentile,High
TMO,2024-12-31,0.1477413185941836,0.4128361202453415,0.1711094008722218,Thermo Fisher Scientific Inc,Healthcare,Diagnostics & Research,"130,000",14.0,1.5,6.5,5.6,Significant,3.0,7th percentile,Low
TMO,2023-12-31,0.1398837996126653,0.3993046643488812,0.1600438668128893,Thermo Fisher Scientific Inc,Healthcare,Diagnostics & Research,"130,000",14.0,1.5,6.5,5.6,Significant,3.0,7th percentile,Low
TMO,2022-12-31,0.154736724924858,0.4341534008683068,0.1868640765891127,Thermo Fisher Scientific Inc,Healthcare,Diagnostics & Research,"130,000",14.0,1.5,6.5,5.6,Significant,3.0,7th percentile,Low
TMO,2021-12-31,0.1970110428196169,0.5160286654255184,0.2557445614750963,Thermo Fisher Scientific Inc,Healthcare,Diagnostics & Research,"130,000",14.0,1.5,6.5,5.6,Significant,3.0,7th percentile,Low
TMO,2020-12-31,0.197870755478304,0.5122912657520641,0.2419144577565336,Thermo Fisher Scientific Inc,Healthcare,Diagnostics & Research,"130,000",14.0,1.5,6.5,5.6,Significant,3.0,7th percentile,Low
TJX,2025-02-01,0.0863023420865862,0.3060326472675656,0.1118168914123491,Tjx Companies Inc,Consumer Cyclical,Apparel Retail,"329,000",14.0,1.9,5.1,7.4,Moderate,2.0,9th percentile,Low
TJX,2024-02-03,0.0825202427282955,0.3000165999594223,0.106922183079108,Tjx Companies Inc,Consumer Cyclical,Apparel Retail,"329,000",14.0,1.9,5.1,7.4,Moderate,2.0,9th percentile,Low
TJX,2023-01-28,0.0700496635693687,0.2760933995514258,0.1016901634091637,Tjx Companies Inc,Consumer Cyclical,Apparel Retail,"329,000",14.0,1.9,5.1,7.4,Moderate,2.0,9th percentile,Low
